funcid,dim,milestone,error
8,30,1,5.210267e+02
8,30,2,5.135356e+02
8,30,3,5.135356e+02
8,30,5,5.135356e+02
8,30,10,5.135356e+02
8,30,20,5.135356e+02
8,30,30,5.133709e+02
8,30,40,5.133709e+02
8,30,50,5.133709e+02
8,30,60,5.132670e+02
8,30,70,5.132670e+02
8,30,80,5.132670e+02
8,30,90,5.132670e+02
8,30,100,5.132670e+02
