funcid,dim,milestone,error
15,30,1,6.515670e+09
15,30,2,6.247898e+09
15,30,3,6.247898e+09
15,30,5,6.247839e+09
15,30,10,6.247575e+09
15,30,20,6.242054e+09
15,30,30,6.235781e+09
15,30,40,6.235781e+09
15,30,50,6.235781e+09
15,30,60,6.235781e+09
15,30,70,6.235781e+09
15,30,80,6.235781e+09
15,30,90,6.235781e+09
15,30,100,6.235781e+09
