funcid,dim,milestone,error
8,30,1,5.210267e+02
8,30,2,5.144312e+02
8,30,3,5.144312e+02
8,30,5,5.144312e+02
8,30,10,5.143014e+02
8,30,20,5.129583e+02
8,30,30,5.129583e+02
8,30,40,5.129583e+02
8,30,50,5.129583e+02
8,30,60,5.129583e+02
8,30,70,5.129583e+02
8,30,80,5.129583e+02
8,30,90,5.129583e+02
8,30,100,5.129390e+02
