funcid,dim,milestone,error
15,30,1,6.515670e+09
15,30,2,6.251351e+09
15,30,3,6.251351e+09
15,30,5,6.194028e+09
15,30,10,6.156251e+09
15,30,20,6.144960e+09
15,30,30,6.144960e+09
15,30,40,6.144960e+09
15,30,50,6.144960e+09
15,30,60,6.144960e+09
15,30,70,6.144960e+09
15,30,80,6.144960e+09
15,30,90,6.144960e+09
15,30,100,6.144960e+09
